chromosome	fork_start	fork_end	readID	read_start	read_end	strand	fork_length_bp	stall_score	fork_direction
chr19	33857907	33871076	916331e3-2a86-49a2-85a9-dbcbcda8e5bc	33855319	33879689	fwd	13111	-3	left
chr19	37996191	38005408	3c56dadc-1be4-4dc1-a7d7-a0136f9bafdd	37996178	38018296	fwd	9172	-3	left
chr19	38382536	38389376	f2d361a1-a8b8-4541-8f6e-c82975c2fd80	38370484	38401734	rev	6791	0.628164	left
chr19	39451132	39478846	76732ba2-35a9-44f1-8d06-69f1798dac8c	39449521	39478853	fwd	27600	-3	left
chr19	39767444	39783629	ceaca7ea-c4c1-45f3-b1d5-29ace680d358	39767438	39794187	rev	16152	-3	left
chr19	39968101	39978178	83923f55-7976-4103-8dd9-25491556104e	39968079	39978182	rev	10060	-3	left
chr19	39973755	39991642	68e0311a-2af7-4231-827d-adbe039445bb	39968600	40032348	rev	17832	-3	left
chr19	40222102	40231221	2f6a1315-a26c-45f9-8614-e7a9638338a8	40222093	40232210	fwd	9040	-3	left
chr19	41010824	41021326	ac3e4a49-0155-4534-8863-d54c41eeba68	41010818	41021335	fwd	10465	-3	left
chr19	53560769	53566808	4910947a-8083-4700-b591-ca874ce2a313	53553497	53585826	rev	6016	-1	left
chr19	56739188	56745119	760cf544-4eef-4969-921f-ff02c1d3be5e	56728455	56749768	fwd	8106	0.91013	left
chr2	4823214	4835901	cee3f6b9-237a-436c-93d6-ff1d30bbe3d6	4820016	4835906	rev	12647	-3	left
chr2	7267655	7278608	4b26af7e-6e5c-4908-899e-f9fb5a9a46e8	7266584	7281759	rev	10906	-3	left
chr2	7532381	7547060	55a1d579-01f3-4f61-a0e1-9badb00fb0b0	7532376	7549871	fwd	14581	-3	left
chr2	9689217	9695691	e4f26c57-4f20-424e-9413-e84ab211456a	9689212	9714143	fwd	6437	-3	left
chr2	9916300	9925618	5fb47454-30c5-4b6f-8550-b6bb632b4062	9916296	9929893	fwd	9294	-3	left
chr2	10534702	10540091	03b21386-e8ba-46b3-a5ea-9adc61c04e2e	10519614	10540109	fwd	5646	-3	left
chr2	15450336	15466680	1171c6c3-c3bc-40a4-806e-5b5a33da63cb	15450331	15468753	fwd	16332	-3	left
chr2	16587061	16596030	29355757-04b2-4d13-8596-b14ac6ff7f57	16587055	16596034	rev	8871	-3	left
chr2	17384151	17392335	4505d41a-a912-4b53-8ff5-b2ebf7e260f6	17384145	17392340	rev	8174	-3	left
chr2	18073410	18083034	021945da-042d-41c2-91f0-bd2fb40522f7	18072615	18089547	fwd	9531	-3	left
chr2	18435517	18448364	7ffefa91-e357-4701-ab34-661161351480	18414871	18448371	fwd	12785	0.09206	left
chr2	18699826	18710699	e5cea2c2-b5ee-4249-829f-cd752bb701e4	18699816	18710704	rev	10808	-3	left
chr2	21847118	21857265	f1899214-aa5d-420e-ba52-70974e2b0748	21846594	21858544	rev	10161	-3	left
chr2	22545338	22560133	23a4a837-a937-4a7e-a612-7bbc3121086b	22545333	22564834	fwd	14744	-3	left
chr2	23115065	23127895	bf72a063-6353-41ab-836c-772f4015885a	23115060	23138309	rev	12788	-3	left
chr2	34836879	34845034	91a82d94-c330-446b-8211-6158be5f94a1	34835327	34845369	fwd	8052	-3	left
chr2	40958681	40979552	9f658bf8-60fd-4100-850b-3f00edeef846	40958674	40980695	rev	20750	-3	left
chr2	41652117	41668704	93616aa5-efd5-4a8f-aae6-f02fc98a3b75	41648896	41684946	fwd	16387	-3	left
chr2	41858952	41873706	cc4dd61b-c3b7-4b56-ac80-d39c1672f800	41853749	41877095	fwd	14719	-3	left
chr2	42446483	42459148	3027eda2-3f15-4db6-b9ba-29d3248d41c8	42443513	42460822	fwd	12577	-3	left
chr2	44026693	44032696	abccd01f-f586-4b16-88aa-2fab9b87137a	44026687	44034160	rev	5988	-3	left
chr2	54402590	54410013	5dbb848f-67f1-495c-b899-ab6ad5cc64ea	54392430	54410019	rev	7435	0.512002	left
chr2	59639244	59648501	0db93396-e9d4-4022-be40-14dd2221dbac	59639235	59648505	rev	9241	-3	left
chr2	64206826	64223746	17302f1a-5a61-4773-8e96-b25913d60a84	64205719	64223753	rev	16822	-3	left
chr2	66100310	66106274	6184f19f-2934-419c-a8e2-a57fc7c37470	66090069	66117306	fwd	5897	0.250719	left
chr2	70824824	70850779	50833565-1a43-41e4-b00c-f786f36aa3b0	70824819	70859598	fwd	26018	-3	left
chr2	71646380	71657865	88ab2f53-3080-4872-b188-c0fd7d56492f	71646375	71669834	fwd	11487	-3	left
chr2	79025599	79032654	61a1767f-b665-4df5-885e-29673da6815c	79025586	79036207	rev	6988	-3	left
chr2	79120886	79154963	0ef2b698-89aa-4c20-8ab2-07d65ef14dd6	79120879	79154967	rev	33910	-3	left
chr2	82798817	82803764	5a0fbed6-0fd3-4e4e-8d36-3cc8c9dd9a0d	82792925	82810335	fwd	4961	-3	left
chr2	84450894	84471172	113b2f7a-dcd5-42e5-a7a3-cf4be5c8d0d0	84450667	84471199	rev	20093	-3	left
chr2	87414664	87418715	d3591f7a-3b54-4123-9881-841af6cceec1	87414287	87431213	fwd	3168	-3	left
chr2	88215116	88220494	a1f54e0a-3501-4d91-97f8-924c003462b6	88215106	88220499	rev	5396	-3	left
chr2	90221678	90236510	03324f6b-6a20-4a75-ae2c-cba83d457404	90220502	90249024	rev	14789	-3	left
chr2	91413677	91421420	a99b543c-7e73-4b44-958e-45305e773c02	91404242	91423218	fwd	8952	-1	left
chr2	91672250	91683047	354f58c8-cfc3-4fbb-8774-0349f5037178	91672246	91683052	fwd	10739	-3	left
chr2	99380590	99388678	61dfd82f-4d75-4989-9693-c348f3398d52	99380586	99389681	fwd	8045	-3	left
chr2	101087846	101099593	317779c2-c425-4731-a8a2-65d712c49b8c	101087840	101099599	rev	11698	-3	left
chr2	101792804	101804242	5e031e70-7c80-480e-a356-da18278b3d66	101778428	101806590	fwd	11388	-1	left
chr2	104729912	104737664	f36d621f-baf3-4c38-b8a6-e0d5956b0535	104729904	104748641	fwd	7730	-3	left
chr2	105279188	105289948	46e5884a-3a32-49e0-a3ea-d39f03da8d9f	105279183	105292085	rev	10719	-3	left
chr2	105274302	105290264	ed46c655-3e03-49ab-a92f-c567a966503a	105266550	105304072	rev	15782	-3	left
chr2	108024764	108034343	f89044da-bb81-441f-aa67-007b153e15ae	108024576	108075395	fwd	9525	-3	left
chr2	111487265	111492726	70fe0103-dbc2-432b-9409-5040106eaea5	111486328	111512703	rev	5451	-3	left
chr2	112916264	112926843	d19c3373-ab0f-4fe6-a961-9d35968f53ff	112915810	112935920	fwd	10521	-3	left
chr2	113332425	113337662	9f40068d-737d-4328-85d3-ce2a4dac94a9	113332411	113337668	fwd	5244	-3	left
chr2	117576831	117584248	a6bcf017-41a1-4cc6-b461-f84e2d72a046	117576826	117584253	rev	7385	-3	left
chr2	119266540	119272803	038bb6f8-1aad-49e3-ac9b-de48ea553ae5	119266533	119278479	rev	6319	-3	left
chr2	119479697	119491285	17d69b55-9d10-4650-afa4-a472d08919ab	119479683	119498298	rev	11598	-3	left
chr2	126179336	126193779	0bb41630-c7a6-4f3d-848c-cbc8a483a4a4	126156918	126195994	fwd	14397	0.544715	left
chr2	133726274	133735735	7e8a374d-df0a-4be2-ad3d-db8e15a460c2	133726269	133754674	fwd	9411	-3	left
chr2	137506103	137521011	6ccbaac5-6af2-415c-b1ae-68242e3acb9a	137504881	137521148	rev	14893	-3	left
chr2	137774519	137795954	84d89554-5826-4f3d-b976-5fb080e84a72	137774515	137804485	fwd	21301	-3	left
chr2	138278791	138290727	d7c9ba82-c483-41d2-96b2-7e343de81e4b	138276478	138291035	fwd	11917	-3	left
chr2	140095971	140103069	c8b05904-d590-4a23-92da-369e41933839	140091580	140105325	rev	7095	-1	left
chr2	142673744	142682449	1cd016fb-0d0b-4231-92b4-47454a1fecc0	142673528	142696559	fwd	8353	-3	left
chr2	143180058	143189534	42416efc-6d7e-4e82-b791-162113a13176	143180051	143207600	fwd	9505	-3	left
chr2	143781085	143790878	d7aa1bce-be34-457d-b881-91d779aa3097	143777340	143797307	rev	9742	-3	left
chr2	143863512	143878726	ea73f6a7-29b7-4b54-99e7-937bfcde97cc	143859258	143880313	fwd	15186	-3	left
chr2	155188579	155201997	4dd5d163-e5ab-4a1e-b03c-f511dbf49c82	155188572	155213494	rev	13402	-3	left
chr2	157388450	157396149	a26540ff-cf6c-4f30-974c-e0933a4844f0	157385432	157396165	fwd	7704	-3	left
chr2	163729518	163736334	6366b435-1a96-43b0-994e-a32803743cb3	163729502	163743937	rev	6727	-3	left
chr2	171552529	171557896	6ee9d17a-0210-4ba7-ae49-28cee3974b56	171552515	171563420	rev	5355	-3	left
chr2	178192680	178201211	3df9eee9-609b-478f-9794-f259f5a9033c	178192669	178209399	rev	8471	-3	left
chr2	189664147	189669894	14f2f412-d8d0-4ec2-a47c-4f54ad97267d	189649578	189688529	fwd	5643	-1	left
chr2	193916498	193924204	069aa805-112e-4236-a987-9a5cf7db0ead	193916492	193935929	fwd	7683	-3	left
chr2	194091846	194097876	97ddb2fc-8d8f-45ca-a290-fccd9c8df86b	194090425	194097906	rev	6076	-3	left
chr2	195204124	195232647	b67553b8-3a09-4f7c-a9da-794f7975245a	195185154	195249584	fwd	28378	0.370664	left
chr2	198620136	198625288	9e7b4b8b-a51c-46de-8358-5a8e35abfe5b	198602199	198625294	rev	5097	-1	left
chr2	201618398	201627211	cdebfe2a-c5b5-4ebe-8c1d-629e893095ed	201618394	201627222	fwd	8819	-3	left
chr2	204318882	204323691	e26cfc0a-893d-4db6-87e1-021416c0eb3b	204318877	204336347	fwd	4751	-3	left
chr2	206556005	206566287	8acc1526-01d9-4b67-b62e-e0ac20438f26	206556000	206572362	rev	10267	-3	left
chr2	209031586	209046912	7d5f5593-ec92-46fc-bb23-4e6eb4e00f52	209026621	209050709	rev	15333	-3	left
chr2	209585245	209590082	82fd511c-e5e7-477c-8237-f29af88c84ca	209585239	209597377	fwd	4752	-3	left
chr2	213178859	213191643	c52fc193-086d-4f32-aa96-8a69a8db4061	213177340	213193412	fwd	12735	-3	left
chr2	215442995	215452022	7346127a-b69b-4ff4-bb9c-8f85d49dbccc	215442855	215458404	rev	9022	-3	left
chr2	216135389	216143987	4c4b8ae9-7a28-44c2-86dd-7938b91aed26	216135384	216147214	fwd	8512	-3	left
chr2	217938296	217953865	54888c09-7bf7-4804-b28b-6e39b29c0027	217938285	217960434	fwd	15513	-3	left
chr2	219055522	219063376	c6337e8f-62a3-4d18-abf8-4fee66a94c14	219051530	219066583	rev	7825	-3	left
chr2	219221270	219233892	6ccc32d7-90af-476b-b4c8-bb935c507d7c	219220362	219233900	fwd	12576	-3	left
chr2	220899288	220910592	8aa9ed55-e71d-4a63-af36-acc575f6dbda	220898497	220914478	rev	11219	-3	left
chr2	221117390	221123761	d2129cb9-c16c-4be5-b4a2-401901ff4704	221115699	221130809	fwd	6318	-3	left
chr2	222466640	222480282	a64a46a9-158d-4227-bb50-0f9fd9bff5f9	222464712	222480288	rev	13478	-3	left
chr2	224648242	224660265	abf241b7-efe9-4058-acdc-fa026ff1e1ff	224644444	224660270	fwd	11876	-3	left
chr2	227577228	227583812	d5918cd3-685f-4b08-924a-ae1324a95107	227577218	227597583	fwd	6548	-3	left
chr2	229537288	229542695	f3abd214-ddc4-46be-894c-a0fff1d9dfba	229537279	229542703	fwd	5406	-3	left
chr2	231436165	231450615	08401140-3cc5-44da-8562-40406a2bf9c7	231436159	231452899	rev	14460	-3	left
chr2	232752248	232759653	e965eddc-0d27-4162-a74f-f59d854bd272	232752238	232759658	rev	7409	-3	left
chr2	235748513	235763777	14f197e1-9a49-4e0a-87f4-2cfaf327408b	235747764	235763782	rev	15117	-3	left
chr2	241529663	241537686	6cf9ead2-7fd6-4938-afe0-63dc5c417c48	241517638	241537691	fwd	8033	-3	left
chr20	373683	379179	50010193-2a5c-4800-b0bb-76f1352e68cb	367913	389051	rev	5494	-3	left
chr20	772864	787516	35fffe39-8758-4631-bb6f-f6f3206fb5d6	772700	787521	fwd	14518	-3	left
chr20	2672831	2682149	14700ac9-16ae-4696-9789-cfac3624856c	2672823	2691624	fwd	9323	-3	left
chr20	3019314	3025291	4fe063d0-e05f-450a-9a6a-23d590109018	3018236	3030167	rev	5971	-3	left
chr20	13223361	13232736	af45c44f-4bb0-458f-8b26-3acc8bb03f69	13221521	13249042	rev	9326	-3	left
chr20	31067611	31071159	467c4806-2517-4b93-8fc0-4bd34d926783	31051508	31073213	fwd	3088	-1	left
chr20	31068008	31073537	0cd613a5-a6ba-4320-862d-e6c90a5d4edf	31054708	31076999	fwd	9785	-3	left
chr20	31073736	31079877	f6351dd0-5f3c-4c6e-b1b8-3c3e9bf10692	31062919	31082166	fwd	6698	-1	left
chr20	31065172	31083338	f63b581a-8003-46b0-b313-fb036633afae	31064575	31083613	fwd	18162	-3	left
chr20	31072357	31079322	1bdabbb3-1c0f-42e6-b9e9-c31f1f0093c8	31066012	31079843	fwd	7373	-3	left
chr20	37970441	37980514	f023abc5-d674-44dd-aa1e-6809577ac1c5	37961529	37999045	rev	10053	-3	left
chr20	40100411	40107533	e98dc7a4-0340-4f30-847a-7bf34b3c76a9	40100378	40115498	rev	7099	-3	left
chr20	41152666	41160980	961ebd1b-d92f-44db-bb2a-3264a0ea6754	41152657	41164162	fwd	8290	-3	left
chr20	42426488	42440503	8f15d5be-a751-4622-a42c-fe3488d663ff	42425562	42440516	rev	13959	-3	left
chr20	42650602	42659169	2df8ca5c-0ef9-40ef-bc4a-ba2bed7aa963	42650596	42659174	fwd	8520	-3	left
chr20	43349823	43360538	38e9f2b1-d143-4d5b-8271-f2d56411fb2e	43349818	43385720	fwd	10706	-3	left
chr20	44273493	44282965	52421959-f50e-4b39-8cf2-714103c42535	44255900	44282971	fwd	9526	0.109222	left
chr20	45173602	45185213	b4d82b6c-5ef7-4a34-a912-b8d6b5e6fd19	45171194	45185223	fwd	11598	-3	left
chr20	45320694	45338801	8ddb8087-ebbb-4f01-925e-e9948fe2ca77	45313354	45339445	fwd	17960	-3	left
chr20	47907744	47916576	e8de8189-3e1e-49d3-93f1-c8f24e6888a4	47907738	47921834	rev	8800	-3	left
chr20	48164703	48175157	8665fcc2-54c6-4ebb-b322-7dd53a20be52	48164695	48181351	fwd	10447	-3	left
chr20	49037982	49044831	5f23e68d-586c-466d-a841-bcc7e1e3289a	49027610	49066461	fwd	6850	0.188714	left
chr20	52831773	52844820	6ffafaad-315d-4ec2-9858-0e5481913b53	52830944	52849949	fwd	12992	-3	left
chr20	53222234	53230657	343ec065-b47b-453b-8408-2924f797f19a	53222229	53241721	fwd	8369	-3	left
chr20	57154536	57173756	0ccd62b0-9d44-4bfd-b708-b25b1301ed06	57153707	57196203	rev	19127	-3	left
chr20	57229036	57240030	3986e7fe-3727-42c3-9cc5-83240fa48b1c	57229031	57240036	fwd	10951	-3	left
chr20	58630919	58639931	ac672e4f-151d-4272-83b1-e40be769e6b3	58624520	58649428	fwd	8987	-1	left
chr20	58643337	58653143	a565d214-6dd5-4141-b878-59669b952add	58637592	58659161	rev	9759	-3	left
chr20	61617339	61624897	266373d9-76b4-4f66-ad8b-e055593eb345	61617334	61630038	fwd	7609	-3	left
chr20	63633003	63642226	1c2fc549-ff9c-4603-b8d1-4fd98c545e7b	63607852	63643651	rev	9229	-3	left
chr21	7951292	7955356	d2e01e7a-4153-41cb-b696-213b5bd63568	7939810	7955850	fwd	4037	-3	left
chr21	7965837	7987403	33d8deb8-db31-4643-925b-b07c1d575aa5	7965056	8005279	fwd	21428	-3	left
chr21	14848256	14854731	bde5ca6f-5618-4d8a-8918-58234d6ee564	14846601	14862107	rev	6415	-3	left
chr21	16968241	16981225	74c04a7e-7273-4691-962d-bdd977659401	16968236	16985193	rev	13045	-3	left
chr21	17423972	17428517	57f06a64-588d-4fbd-8fca-cb024d319779	17423967	17437792	rev	4563	-3	left
chr21	17815509	17822921	f9ee64c6-27ea-4557-9b05-a092118b9511	17815500	17847119	fwd	7374	-3	left
chr21	22535417	22546932	6b74acad-b367-440a-8efd-604e8264fdd0	22535409	22547075	rev	11417	-3	left
chr21	30943698	30953036	ab492c4a-a38c-4560-9d76-8f519df1499b	30926931	30967363	rev	9297	-2	left
chr21	33258477	33272319	79e79a19-441e-4135-8d97-625c1ff2c71b	33258469	33272329	rev	13861	-3	left
chr21	34305197	34314998	8dde7259-f1e6-4f02-a37b-49a9ceb9a037	34305193	34323213	fwd	9832	-3	left
chr21	36503501	36512768	06c89b14-596c-40bb-be3d-a4ddc0adf69a	36503493	36517392	fwd	9203	-3	left
chr21	38081374	38086859	2a53218e-958b-4043-bff9-5fd981871e17	38081358	38086866	fwd	5427	-3	left
chr21	38144552	38154082	35cff055-d24d-4855-a692-eabe8d693b09	38144544	38154992	fwd	9533	-3	left
chr21	41551456	41558544	566bd56b-5c1f-4c65-a757-55e9c9b5ef15	41549147	41558557	fwd	7046	-3	left
chr21	42317917	42321474	db88f8c4-e57d-491a-831c-943a690d2586	42302250	42321493	rev	3575	-3	left
chr21	43611829	43621144	59646ee1-6278-4f1b-a6e1-b1e41b8fcf38	43611817	43625707	fwd	9288	-3	left
chr21	43753039	43768184	287a7b8e-513e-4166-a711-5a88697b0774	43745109	43776004	rev	15116	-3	left
chr21	44082134	44087401	bb7275a9-0b3f-441c-93b6-5d21bb676759	44079579	44091278	fwd	5196	-3	left
chr21	46011162	46021140	f7ce45aa-ca69-4c8e-a07f-8aec39e1d82f	46011157	46033003	fwd	9923	-3	left
chr21	46419592	46434290	23b211c7-85ef-454d-90f1-c2cda115e135	46419580	46436741	fwd	14653	-3	left
chr22	18048700	18066891	883b32c2-0dca-4f49-96a5-97deff9de938	18038063	18068428	rev	18198	0.37654	left
chr22	20758776	20768958	0cbb1a55-316f-47eb-add1-1465b542d871	20758764	20772138	rev	10109	-3	left
chr22	21285133	21296078	ed42daee-b9ee-4f7d-b6bc-5d3e21b117f5	21285122	21301074	rev	10911	-3	left
chr22	30809662	30819164	5025db3f-4585-4426-be8e-0cc84f2c99e5	30805724	30832117	fwd	9460	-3	left
chr22	34665466	34682849	feb3c945-7e69-42cd-9c7a-ca5da9e97316	34661212	34690600	rev	17291	-3	left
chr22	34869067	34877935	b29960cd-2fff-4b53-8fc2-72747b27f933	34868607	34894709	fwd	8849	-3	left
chr22	37227660	37237561	510f9fe5-6427-4468-b1bc-dcd75a0c2f32	37222639	37251409	fwd	9887	-3	left
chr22	43824953	43840574	da7b0501-26fe-4a3e-b715-d6d1469f8f22	43819639	43840581	fwd	14848	-3	left
chr22	49642810	49650568	70d6b50a-675f-4111-9e4b-25247b6308d8	49642800	49657463	rev	7746	-3	left
chr22	49691458	49703491	e1d3b3ef-72df-4397-b483-ef9f20d63f9c	49691451	49719790	rev	12002	-3	left
chr22	49889833	49896710	2fea21ce-0ebf-4793-a403-101874d48b1d	49880123	49904405	rev	6871	0.475991	left
chr3	5855594	5861767	9bda739b-2c9f-46f3-a7ef-31eb4f51695c	5855589	5922900	rev	6143	-3	left
chr3	6648745	6661995	8b57eded-9e16-47fb-8e7b-8d9b952dc7fc	6648738	6667167	rev	12855	-3	left
chr3	7855563	7863000	eefed0fd-c3f8-447b-811b-31d874c83583	7855559	7869346	fwd	7448	-3	left
chr3	8295727	8306473	20b82308-f3c0-41e9-bdbc-128577073c3d	8293881	8313183	fwd	10735	-3	left
chr3	8466859	8474773	8104b136-e492-45d2-a190-83f91a836aa4	8466803	8481315	fwd	7886	-3	left
chr3	10094925	10100390	4fe5b86b-3f2e-41c8-b721-4bf0f55bf9a2	10094919	10114231	fwd	5436	-3	left
chr3	12586374	12595379	82d26e3d-747b-459f-af69-06c91933a225	12586368	12614416	fwd	8994	-3	left
chr3	15855585	15864765	d0ee1b32-8077-45ee-a74d-cbb2bf662cb0	15855047	15864769	rev	9154	-3	left
chr3	17045727	17055558	9edad2ef-0990-4796-b5f4-aa6072487f11	17045721	17058550	fwd	9833	-3	left
chr3	19230305	19236885	fd03e3b6-c14c-48f1-a568-c4dd43cb4fa9	19230299	19236897	fwd	6562	-3	left
chr3	20913347	20924875	e807c1ab-1e26-45ae-a79c-3e8b0573275e	20913342	20924982	rev	11441	-3	left
chr3	22307183	22324201	5182b4eb-6312-4f6e-b9f3-8657ba5a4778	22307179	22325676	fwd	16983	-3	left
chr3	22766853	22776328	ca4b41d2-c557-461b-a9cc-549f35bffcfa	22766849	22778214	fwd	9400	-3	left
chr3	25530557	25542359	ca0156a9-add7-4b6c-9501-cd6321d3337f	25522411	25544586	fwd	11681	0.227779	left
chr3	30304279	30310443	fa460688-f634-4b1f-98ce-6e990e923935	30304274	30314367	fwd	6111	-3	left
chr3	31300125	31305373	7e34fe9f-1a32-4ed5-80b7-e912a867c9ba	31300116	31325013	fwd	5224	-3	left
chr3	33605327	33620704	867b7a4e-bae3-439b-9de6-2ac1965ca986	33601222	33625866	fwd	15341	-3	left
chr3	38881791	38891738	3edbb6cd-bf44-481d-bbc3-8318c3a83aae	38878989	38893019	rev	9909	-3	left
chr3	40204031	40212718	93210403-c436-4383-b80a-355f221aceb0	40201357	40251836	fwd	8550	-3	left
chr3	52911504	52923635	36ff066b-c066-4d6b-8c7c-9bf14bd88a35	52911494	52924588	rev	12004	-3	left
chr3	54243424	54252297	9afa5c6c-6387-4221-a300-0264cb4e7287	54223437	54255321	rev	8770	-1	left
chr3	56767253	56780984	8d3c6466-f86d-4b27-9bfa-7c59bc3cd917	56763095	56780989	fwd	13707	-3	left
chr3	57340913	57354380	a39481c0-d986-4a21-8329-f009d53389c5	57340252	57359862	fwd	13430	-3	left
chr3	60414555	60426846	066b468b-3dc5-47d3-9e64-c37ef23b0312	60412474	60443813	fwd	12260	-3	left
chr3	60958088	60968674	90c84c74-cabc-4a9f-bbc6-6e332f4fc2ca	60951682	60969875	fwd	10543	-3	left
chr3	62362752	62375765	73fd1c9b-7099-436c-af43-1f55b87b3635	62362748	62375779	fwd	12975	-3	left
chr3	62495045	62504672	67547777-94c5-46a0-9628-b76141515242	62495041	62517143	fwd	9579	-3	left
chr3	71164326	71185281	8c80a661-61b0-456c-8e41-5308fedb5f86	71150888	71200541	rev	20933	0.125654	left
chr3	74412564	74422133	f7d7f69f-417d-4cc8-a261-aaf0c48022e0	74412559	74422137	rev	9528	-3	left
chr3	78178603	78187785	1248d965-28d7-49ab-a830-742ea0434481	78178582	78187795	fwd	9173	-3	left
chr3	82356193	82373465	6062cc3f-99c8-4804-a884-7c41ca57dad0	82353156	82382194	rev	17214	-3	left
chr3	87152029	87155736	4897abd1-3e54-4c69-b37f-75a253999f3f	87145364	87158041	fwd	3717	-1	left
chr3	88003601	88018786	1fc562cb-c9ec-4803-b3ec-7c2379e6255a	88002929	88018793	rev	15100	-3	left
chr3	89310720	89325075	5e6436ba-101b-4d43-8ab2-c38f6565096a	89310194	89325080	rev	14427	-3	left
chr3	89641435	89648543	e1cd0fbe-84bc-47d0-a4c8-8c76902ac433	89641429	89654098	fwd	7070	-3	left
chr3	98580123	98590046	7e95b5e4-1b0b-465f-82cd-1d2711730f9a	98580119	98590056	fwd	9898	-3	left
chr3	99915166	99920445	d1dc8c3f-10fb-4c3a-b16a-70408a9258d6	99915151	99946085	rev	5266	-3	left
chr3	100186979	100198731	f4796667-55dc-4cd5-adb2-8f27fa626b46	100186973	100199813	fwd	11648	-3	left
chr3	100350926	100357918	e29102e3-c5ee-427b-ae2f-924bdd4022f3	100350916	100361849	rev	6962	-3	left
chr3	104588995	104613916	577abdc8-fa7e-4835-9213-e30663a9f374	104588220	104620254	rev	24771	-3	left
chr3	106111116	106117790	1e1d35de-a8ce-4366-ac5d-7802d9538451	106104097	106117798	fwd	4956	-1	left
chr3	107677870	107693912	377a4713-4b98-4b7a-98b2-bb485c458359	107657364	107698257	rev	15959	0.272297	left
chr3	109702662	109717298	8aafb86f-ba0b-4e58-b58c-8a6d291dc505	109702656	109722702	rev	14545	-3	left
chr3	110471177	110479212	9c1b90eb-45c1-491f-968e-60447559750c	110471172	110479221	fwd	7963	-3	left
chr3	112253744	112259930	da5d1657-e9ec-4c25-80dc-55aa563d06e8	112252486	112269054	fwd	6184	-3	left
chr3	115079820	115089525	e5aa57de-806f-4d07-8989-986644da5d9d	115079224	115093525	rev	9602	-3	left
chr3	119576761	119589235	9aed01ff-fec2-401c-9322-1f81a60fff97	119575780	119591693	rev	12463	-3	left
chr3	119977595	119994785	414ef0cc-de3c-4cee-9230-4ec59fa7b0e7	119967558	120003852	fwd	17098	0.00576	left
chr3	121592296	121602276	e206d68a-7aba-4591-ab27-cf29bed5935b	121592288	121635156	rev	9963	-3	left
chr3	122083924	122100424	e646114b-3ba9-4eb1-a9c6-df760318304f	122079171	122109134	fwd	16417	-3	left
chr3	124301228	124312361	68a60c94-8a50-4264-b47d-0b3cbbfd13c8	124293662	124317375	rev	11110	-3	left
chr3	129072189	129083842	c26b504b-6f05-47e2-809c-d1e3fbafc8a5	129066331	129083849	fwd	11668	-3	left
chr3	133418285	133431875	fcc2045d-2f05-43f2-9cc1-858fae976009	133406430	133443885	fwd	14021	0.379718	left
chr3	134200042	134207251	eba545da-d449-4577-b69b-b819e1240558	134200038	134207258	fwd	7184	-3	left
chr3	134228805	134242888	b2e0084b-5832-4924-9341-321dde8dbc3b	134227344	134242892	rev	14060	-3	left
chr3	135805920	135815645	47e6ea3b-dcb6-4160-b773-2b2089b550f4	135804372	135815656	rev	9647	-3	left
chr3	137602535	137618947	120fd1b6-3cc2-49fb-8d6b-ab7c16911aa7	137601972	137627395	rev	16240	-3	left
chr3	138555452	138562889	1a3ee38a-b109-4887-8472-02cd67b877d8	138555439	138562893	rev	7346	-3	left
chr3	139231777	139236546	8aaf83c9-07cd-403a-87bb-220fd499119b	139231753	139238993	rev	4703	-3	left
chr3	141204060	141210623	988b146e-b8b0-41e4-91cf-5dc98ab9f9bf	141204056	141221259	fwd	6538	-3	left
chr3	142081425	142085679	78ccbb57-918b-4c96-966e-2f0fa441436e	142081419	142093336	rev	4227	-3	left
chr3	142464906	142473136	da9c925a-9ff5-478d-b2e3-3b79426bbb64	142464899	142473179	fwd	8293	-3	left
chr3	145792477	145807503	5f2279bc-8552-45a0-b731-e2469921132f	145792471	145815088	fwd	14970	-3	left
