chromosome	BrdU_start	BrdU_end	readID	read_start	read_end	strand
chr3	48875630	48880743	8c98006f-6e91-4f66-944b-b34d5c9e9f9f	48871012	48880753	rev
chr3	49371657	49376191	8e159ca2-cd4c-4fcb-b579-44c9158e7a34	49368474	49378595	rev
chr3	50290624	50294957	c39b76a9-c053-40f5-86aa-19ed759025f5	50282454	50294964	rev
chr3	50798225	50801221	b9c8f2f1-88a0-4b52-838d-fc2d335bba5f	50784699	50801229	fwd
chr3	52911504	52917177	36ff066b-c066-4d6b-8c7c-9bf14bd88a35	52911494	52924588	rev
chr3	54240006	54246842	9afa5c6c-6387-4221-a300-0264cb4e7287	54223437	54255321	rev
chr3	55024031	55041818	e5aae1a1-21f7-400e-b4bc-293d140225f5	55012007	55044279	rev
chr3	55744315	55754165	388ad0dc-6bde-4ddc-a485-0d3909bea5b6	55735004	55754170	rev
chr3	56756919	56760115	6db3af81-6759-4967-8e3e-19f7700f78fc	56749699	56760122	rev
chr3	56767253	56776849	8d3c6466-f86d-4b27-9bfa-7c59bc3cd917	56763095	56780989	fwd
chr3	57222891	57227579	69f32f13-9ed0-46da-99c6-01e7c58ab34b	57214693	57230213	rev
chr3	57340913	57347843	a39481c0-d986-4a21-8329-f009d53389c5	57340252	57359862	fwd
chr3	58631279	58632614	90c4d2b1-298b-45b8-98d0-148fe61be301	58620838	58632623	fwd
chr3	58922823	58934000	5a11b576-ce3a-4676-8d60-8c19d9535bc3	58898583	58934006	fwd
chr3	60414555	60421942	066b468b-3dc5-47d3-9e64-c37ef23b0312	60412474	60443813	fwd
chr3	60472966	60478224	963b6309-04ec-469b-b3f4-bf047a785e07	60464509	60478231	rev
chr3	60958088	60959379	90c84c74-cabc-4a9f-bbc6-6e332f4fc2ca	60951682	60969875	fwd
chr3	61827525	61836614	194e08ee-4c96-4ef9-8f62-22e922052588	61820017	61850158	rev
chr3	62362752	62367444	73fd1c9b-7099-436c-af43-1f55b87b3635	62362748	62375779	fwd
chr3	62495045	62499828	67547777-94c5-46a0-9628-b76141515242	62495041	62517143	fwd
chr3	64536515	64538283	a2afd501-4656-4a58-bdec-bc3f86547c19	64515704	64538293	fwd
chr3	66959981	66964058	8f3107fb-9ed5-4e7a-a6fa-ea8500f59b37	66952341	66964062	rev
chr3	71164326	71177289	8c80a661-61b0-456c-8e41-5308fedb5f86	71150888	71200541	rev
chr3	72181660	72183219	1bff5053-b862-420f-be8e-5f1334c42a21	72171770	72183233	fwd
chr3	74412564	74416520	f7d7f69f-417d-4cc8-a261-aaf0c48022e0	74412559	74422137	rev
chr3	75674515	75686685	54dea5d5-e802-421c-af1d-b0b27c32b9e4	75669070	75700101	fwd
chr3	75703173	75704802	24f68776-a1cf-404c-a9fc-47688b1edf6b	75679066	75706575	rev
chr3	76840268	76843515	4b6b36fc-696a-410d-bce8-dde9289e49c7	76828529	76843520	rev
chr3	77275352	77278371	86d84d39-55ac-4d14-9d0b-4d4f6831e508	77238493	77278377	fwd
chr3	77326537	77331305	e3342d33-1518-4d87-a24a-68eac1182051	77314140	77331309	rev
chr3	78178603	78184941	1248d965-28d7-49ab-a830-742ea0434481	78178582	78187795	fwd
chr3	79253365	79254839	f20b4878-8ee6-412b-be2d-2e47e37a9884	79233962	79254849	fwd
chr3	79785957	79787892	322322e0-6392-4128-926c-2e647b67ee1b	79773501	79787897	fwd
chr3	82183692	82187411	1888b6a9-d6a1-4916-99b9-59db3546563a	82171285	82187415	rev
chr3	82356193	82369357	6062cc3f-99c8-4804-a884-7c41ca57dad0	82353156	82382194	rev
chr3	82377060	82382184	6062cc3f-99c8-4804-a884-7c41ca57dad0	82353156	82382194	rev
chr3	87151308	87152751	4897abd1-3e54-4c69-b37f-75a253999f3f	87145364	87158041	fwd
chr3	88003601	88014782	1fc562cb-c9ec-4803-b3ec-7c2379e6255a	88002929	88018793	rev
chr3	88271857	88276307	7975fe38-6489-4c77-808f-832aded8fc2c	88257682	88276313	fwd
chr3	89310720	89317358	5e6436ba-101b-4d43-8ab2-c38f6565096a	89310194	89325080	rev
chr3	89641435	89643991	e1cd0fbe-84bc-47d0-a4c8-8c76902ac433	89641429	89654098	fwd
chr3	90245856	90261186	f06b5237-9332-4c21-9258-77419e506dbe	90235377	90265107	fwd
chr3	98580123	98585043	7e95b5e4-1b0b-465f-82cd-1d2711730f9a	98580119	98590056	fwd
chr3	99915166	99917267	d1dc8c3f-10fb-4c3a-b16a-70408a9258d6	99915151	99946085	rev
chr3	100186979	100191596	f4796667-55dc-4cd5-adb2-8f27fa626b46	100186973	100199813	fwd
chr3	100350926	100354537	e29102e3-c5ee-427b-ae2f-924bdd4022f3	100350916	100361849	rev
chr3	104602552	104610673	0ad25ad0-ec89-4fb0-a27c-821d8e07cf7f	104587550	104616737	fwd
chr3	104588995	104605303	577abdc8-fa7e-4835-9213-e30663a9f374	104588220	104620254	rev
chr3	106106454	106115779	1e1d35de-a8ce-4366-ac5d-7802d9538451	106104097	106117798	fwd
chr3	106320592	106323422	7ba58c15-18e5-4551-abc0-6cf930706061	106311867	106323428	fwd
chr3	106909645	106914220	53137ac3-8d62-49a4-a2b1-5b0eb1bdbb1b	106903245	106914227	fwd
chr3	107677870	107688487	377a4713-4b98-4b7a-98b2-bb485c458359	107657364	107698257	rev
chr3	108768791	108772909	f2749849-e864-43eb-945a-013ca9a2f582	108757064	108772932	rev
chr3	109702662	109713854	8aafb86f-ba0b-4e58-b58c-8a6d291dc505	109702656	109722702	rev
chr3	110471177	110475785	9c1b90eb-45c1-491f-968e-60447559750c	110471172	110479221	fwd
chr3	111299559	111314681	5c420a2a-b767-4b12-adf2-1120948b4402	111295237	111330039	fwd
chr3	112253744	112255734	da5d1657-e9ec-4c25-80dc-55aa563d06e8	112252486	112269054	fwd
chr3	112267948	112269049	da5d1657-e9ec-4c25-80dc-55aa563d06e8	112252486	112269054	fwd
chr3	113583056	113587525	71ae6211-5950-4130-85b8-b8b052d57de3	113561204	113587530	fwd
chr3	115079820	115085158	e5aa57de-806f-4d07-8989-986644da5d9d	115079224	115093525	rev
chr3	115426678	115438713	a0370fe1-1a79-4a54-b3fb-aa1b97ee0672	115423859	115442217	rev
chr3	115750675	115762957	c56ab660-500a-421a-a7f2-ed44e090d15d	115747397	115763893	fwd
chr3	117310033	117318643	b40738b3-5fa9-4bbe-9e54-16aff0c0de6a	117303828	117318649	fwd
chr3	117623403	117644629	f24a2afd-0879-46f9-b035-61300cca27d0	117610554	117645122	fwd
chr3	119576761	119583797	9aed01ff-fec2-401c-9322-1f81a60fff97	119575780	119591693	rev
chr3	119977595	119989994	414ef0cc-de3c-4cee-9230-4ec59fa7b0e7	119967558	120003852	fwd
chr3	120156200	120160839	ff0254c9-cb7f-4001-8bc1-081eca5265b2	120143798	120160844	fwd
chr3	120824374	120830146	0446e0ad-9659-4b73-8bda-e1276b1896b9	120816544	120830151	fwd
chr3	121592296	121598568	e206d68a-7aba-4591-ab27-cf29bed5935b	121592288	121635156	rev
chr3	122083924	122093549	e646114b-3ba9-4eb1-a9c6-df760318304f	122079171	122109134	fwd
chr3	122600901	122608164	f3e03a4e-814f-4997-94e4-0747115a1370	122593426	122621045	rev
chr3	124301228	124307236	68a60c94-8a50-4264-b47d-0b3cbbfd13c8	124293662	124317375	rev
chr3	124362788	124371890	f7a057c2-57c4-4291-9ec1-a205ff195d5b	124356083	124371895	fwd
chr3	126001720	126017134	7d7af287-83a9-4c3c-9a78-19c25dfcfe3d	125995531	126020260	fwd
chr3	126106993	126115390	f2145d96-1796-467c-90d6-ad81e121ebe9	126091354	126115398	rev
chr3	126158654	126163873	7046acc3-ef12-4253-a746-de20c97735d9	126143712	126166889	rev
chr3	126358395	126364046	f779c0a0-364a-4e7b-9089-ecdf79ce44a8	126348931	126374957	fwd
chr3	126599946	126610547	1b598cee-9a25-4156-bda5-ccaa107627f9	126596620	126611591	fwd
chr3	129072189	129080240	c26b504b-6f05-47e2-809c-d1e3fbafc8a5	129066331	129083849	fwd
chr3	132247651	132262692	6347638b-f220-4d9f-8981-82e87c0f64ba	132204708	132262700	fwd
chr3	133418285	133427712	fcc2045d-2f05-43f2-9cc1-858fae976009	133406430	133443885	fwd
chr3	134200042	134202085	eba545da-d449-4577-b69b-b819e1240558	134200038	134207258	fwd
chr3	134228805	134238091	b2e0084b-5832-4924-9341-321dde8dbc3b	134227344	134242892	rev
chr3	135805920	135811641	47e6ea3b-dcb6-4160-b773-2b2089b550f4	135804372	135815656	rev
chr3	137602535	137608075	120fd1b6-3cc2-49fb-8d6b-ab7c16911aa7	137601972	137627395	rev
chr3	138555452	138560699	1a3ee38a-b109-4887-8472-02cd67b877d8	138555439	138562893	rev
chr3	139112606	139115333	0080fe54-5158-4537-afce-10ee32397e10	139102457	139116451	rev
chr3	139231777	139232811	8aaf83c9-07cd-403a-87bb-220fd499119b	139231753	139238993	rev
chr3	140642882	140647220	b1153ade-51e3-428b-accc-3b5de0f92004	140634559	140650364	rev
chr3	140944301	140952241	b0dfaaa3-a65f-4da8-b98f-c0135b8f0f73	140938042	140953244	fwd
chr3	141204060	141207629	988b146e-b8b0-41e4-91cf-5dc98ab9f9bf	141204056	141221259	fwd
chr3	142081425	142083827	78ccbb57-918b-4c96-966e-2f0fa441436e	142081419	142093336	rev
chr3	142464906	142468636	da9c925a-9ff5-478d-b2e3-3b79426bbb64	142464899	142473179	fwd
chr3	142955974	142957548	ba2197b5-1f2f-48e5-8623-dc2bc0b6342b	142917766	142957552	rev
chr3	143856121	143862812	cd7c696f-ebce-45e5-a0d3-52aa57582d8c	143841084	143862819	rev
chr3	145792477	145800481	5f2279bc-8552-45a0-b731-e2469921132f	145792471	145815088	fwd
chr3	147924133	147928176	b8959936-267f-41c5-bd30-c666c6883ac6	147916527	147932204	fwd
chr3	148460007	148464374	df8a50d1-113c-42df-8949-4dad414dad03	148460002	148477879	rev
chr3	149459108	149468217	f348dd48-e689-4f86-80fc-4e810a3955e0	149440195	149468758	rev
chr3	149594392	149598978	f6135bd6-a575-4e4d-a50c-a5ecc1a8c887	149594387	149606582	rev
chr3	150171869	150176823	46c02a8a-9bee-4a2f-b758-4c3fd8f68bec	150169778	150190798	rev
chr3	152080784	152083385	2ffaff8b-8fa2-4c55-9e82-cc778c7c6675	152079386	152087013	rev
chr3	152771806	152778218	2aa740d2-6baf-4a98-9a77-5454fca17e7b	152742453	152779930	rev
chr3	157278343	157279362	8c53acda-dd4f-4fb0-9a17-48a8d0028315	157267246	157279882	rev
chr3	158005626	158014379	159a58ca-ad1e-43f3-82a0-c22fd4be0cc2	157998211	158018953	rev
chr3	159245454	159246715	441c8177-1f5e-4cb5-a503-6fd91c3f4faf	159234281	159253862	rev
chr3	160503827	160509830	99508547-0376-4d08-a5ee-e2d412b27acb	160502288	160514057	rev
chr3	160534060	160544311	7f0aaeb8-9374-4957-91f5-5a0a33cd9b18	160525733	160562951	rev
chr3	161094983	161103924	054a773d-6157-4b25-a5c1-f144c26432f4	161089989	161106857	rev
chr3	161281746	161289307	2919354e-c8d9-454d-8672-7a41b17e0a17	161278466	161289314	rev
chr3	163151772	163152979	ba8a46a8-4487-4fd3-8e70-6c721c4ac0b2	163127936	163156374	fwd
chr3	163510625	163513985	49726732-0814-4dcf-b66f-f15302b95846	163483959	163513990	rev
chr3	166330188	166343454	40bbd6b7-16f2-4da6-adca-2b7396e78350	166320146	166395420	rev
chr3	166346927	166349221	40bbd6b7-16f2-4da6-adca-2b7396e78350	166320146	166395420	rev
chr3	166383970	166386502	40bbd6b7-16f2-4da6-adca-2b7396e78350	166320146	166395420	rev
chr3	169248651	169252869	dee14248-e898-4192-a340-53727d8a7bf1	169248642	169261741	rev
chr3	169617449	169618618	0623c3ab-6e7d-48b9-af9a-8e8fdd72cbd5	169617441	169625030	fwd
chr3	171438891	171445815	25232446-f3e9-4166-ba83-4847e5045205	171438597	171473641	rev
chr3	171675795	171682533	2cc0b605-f9df-49ee-9900-bf5537f5b6f1	171650844	171701432	rev
chr3	172363966	172383855	8ea447b0-8a10-4e48-8e6a-7e3bd536468d	172355769	172383863	rev
chr3	172611442	172613189	d34cb3c7-8282-4697-bc17-0ce0b0d3a0c5	172592641	172613194	fwd
chr3	172697491	172698843	bd95de87-def6-495c-aae4-4d1723dc4ebd	172679291	172698970	fwd
chr3	173274858	173281609	35bf3e57-311b-449b-9500-140c96add55e	173266691	173281620	rev
chr3	174359861	174366479	2ce14d2a-167f-43c4-807f-b3e4944dcbe6	174344865	174366484	rev
chr3	174908611	174919121	0638e53c-61e2-47ab-aca5-ce4405431c00	174894506	174919460	rev
chr3	176736482	176739037	f61deee4-f47e-4aa2-a3be-d6211257af4b	176736475	176756985	rev
chr3	176748619	176753645	25a102fd-0b16-4973-9d95-4e69055b7d1a	176740507	176757785	rev
chr3	176904969	176907343	98814a27-8174-4eef-99aa-52440ba43e66	176904951	176925408	fwd
chr3	178001636	178002691	6c67e3a5-5ca0-4d41-887a-9e1f416f5967	177996068	178006009	rev
chr3	178982048	178988410	fb1a5942-0a81-4908-9cc1-f6797faffaa4	178974954	178989930	fwd
chr3	179064420	179070288	be973322-5f06-4ebc-883a-01ef88b7e952	179063203	179077795	rev
chr3	180360687	180377409	6eaaa71c-f48a-4665-a2ca-56baaf174b30	180341382	180379192	rev
chr3	181485021	181491056	94ea7176-ab79-43ba-a37a-1a8561f30dee	181480149	181497201	fwd
chr3	181648601	181654610	0f383fa1-e24f-46fd-9daf-bfa688bd807a	181648597	181663395	fwd
chr3	185570044	185583776	7b50bdb7-2a6a-4fa5-b451-1ea52e779a64	185551594	185590730	fwd
chr3	187008762	187010747	d85910de-fd8a-4f60-a349-976f73360c00	186981916	187010756	fwd
chr3	188823102	188835636	0734089b-cdd6-417c-be28-0eb74b8e08bb	188822568	188856786	fwd
chr3	189316931	189320424	78840f5d-2ef4-4cac-af60-911127ddb586	189316910	189325300	rev
chr3	190266896	190279707	2930ba40-cd9d-4fb8-a4bd-269dd450784e	190266882	190281338	rev
chr3	190682803	190686249	7fea5d3b-fefb-4cfe-a42d-50604dd85876	190668712	190686313	rev
chr3	190852737	190860656	c7e3a4b4-645e-419e-8e59-d263bb186e4b	190845012	190860746	fwd
chr3	191906276	191915947	4cba4790-8120-4f09-a6eb-60463db16a86	191906268	191929382	rev
chr3	194878124	194890776	ccd8af93-075b-4954-a264-3c2a3e986a9b	194875952	194898193	rev
chr3	195850441	195852028	cf69607c-d04e-4204-8e97-739ec8474027	195835596	195852033	rev
chr3	196028364	196032524	b612d42e-2e5d-4cc5-a4ea-85760c044d23	196028359	196043869	rev
chr4	2485098	2486284	2d73d0a8-2843-448e-b25f-af92726e3bdd	2484799	2496261	fwd
chr4	4156628	4165439	53f8497b-6fc4-4bef-9e43-b6e48bee2c24	4156622	4169746	fwd
chr4	4952054	4953508	1d963d59-a12d-4744-9943-0768599570df	4940503	4954832	rev
chr4	5868366	5871394	56b14157-83ce-4bff-8b7f-2690f33a6b4e	5868356	5885371	fwd
chr4	7748720	7751403	c987d795-1f3c-464f-86cc-00c33d539a59	7744830	7755895	rev
chr4	7823597	7842974	978d0393-1c28-4eea-8963-0b1a23b3ed86	7814144	7861784	rev
chr4	10923921	10932656	a182768f-8484-458c-a3c9-f54ca604c444	10900751	10934938	rev
chr4	12320710	12324598	9bceb44f-723d-400f-9c2e-c03f6206a8f4	12312247	12328707	fwd
chr4	12932777	12935603	9a6221f0-52d9-4832-8ca7-b478d39506e3	12926090	12935621	rev
chr4	14302824	14308288	ac45027f-f554-4809-8558-7b76d2251633	14288156	14311115	fwd
chr4	14667196	14672132	88cc0505-b202-4bce-bd58-f758be05d8b1	14640469	14672138	fwd
chr4	16989297	16996228	6c23faa5-2e8e-4b91-967d-f7148a8b46b8	16989080	17001972	rev
chr4	17185779	17187434	b1b5e700-e1b0-481e-af08-b659f15ff966	17185775	17191422	fwd
chr4	18903074	18919174	d478cc99-74ee-49e4-b03e-c8d81ef40c12	18892302	18921316	rev
chr4	20342555	20347495	a5a78879-9c6b-42b9-93e1-641ac5e01eee	20332506	20347505	fwd
chr4	21031605	21036770	089f8f23-ea48-42d2-a6bb-f9162b9826ae	21008782	21036998	rev
chr4	23633888	23636951	4f5bb9ea-0b37-481d-a743-addd6ebe8a0a	23633876	23643455	rev
chr4	24379111	24389919	d062bcd0-0c1c-4f26-94df-a25cedbc5369	24379103	24416725	fwd
chr4	28915703	28920698	e9a0ce85-c347-4ab3-90b2-e84d688d62aa	28912576	28921513	rev
chr4	30212428	30222967	f5c043b4-e49f-43b4-a066-fe98610cb987	30212078	30231669	rev
chr4	36931679	36936191	f3bfe680-0d3a-4319-98e9-57f9e381d0db	36924310	36936199	fwd
chr4	37376805	37382801	5d2238e7-b261-43a3-bad5-38e23e0674c6	37376801	37387168	fwd
chr4	38837744	38845209	71d93b3e-7b27-4102-812a-e1af250d532c	38828214	38846839	fwd
chr4	45007427	45009321	0c62bad8-f3ef-4673-a749-5094be0df0b7	45007422	45019073	rev
chr4	46163673	46171044	644729ab-6206-4596-b51f-886cb63dccf7	46162617	46184316	rev
chr4	47112728	47116306	63a41116-94fa-48d4-acd1-7d3f02550759	47112157	47121769	rev
chr4	49103752	49105040	79cb5374-9c35-4426-8f53-9827c4036507	49101588	49111052	rev
chr4	49118393	49120198	61f7b1f1-7e93-4f56-bb3d-3c8c452c31da	49100735	49156637	rev
chr4	49143233	49145237	61f7b1f1-7e93-4f56-bb3d-3c8c452c31da	49100735	49156637	rev
chr4	49120147	49123726	d24b7e15-b2d3-494c-b39c-c13f689488f4	49111601	49143536	rev
chr4	49129737	49132276	d24b7e15-b2d3-494c-b39c-c13f689488f4	49111601	49143536	rev
chr4	49126308	49127397	5170df7f-f91d-47ab-ac8f-816678107a32	49117503	49140082	rev
chr4	49121988	49123802	d9a89cba-8326-4220-beb7-1428d27be158	49117434	49152864	fwd
chr4	49129239	49131113	d9a89cba-8326-4220-beb7-1428d27be158	49117434	49152864	fwd
chr4	49208221	49217319	5ada2ac9-31e2-4304-a50e-4445bb0a43fc	49205051	49217639	fwd
chr4	49285329	49293444	50f76bb1-9e3d-49c7-a77e-f57778be8e10	49279006	49309027	fwd
chr4	49640144	49642388	e0f2f26d-8a20-48c1-8043-b16f3a7728b6	49634725	49642393	fwd
chr4	49650750	49651874	9590c999-c4db-4001-8a4b-bdb1caaa02e4	49643912	49658098	fwd
chr4	54936306	54937568	e00f6c96-32a5-48a2-a2c5-26ba4f63d234	54936298	54947054	fwd
chr4	55397325	55411077	402afccd-5297-4a2d-8065-7fc3dc8259d3	55392596	55417727	fwd
chr4	55893999	55895486	17f5d011-b224-4b7e-b049-6a676dc522ed	55892993	55902788	rev
chr4	57344674	57352368	25509818-7096-430d-8bb8-568d500c23ef	57338515	57372305	fwd
chr4	58712773	58717677	7c16e32a-a372-4e39-a7c0-876815aa6db1	58700322	58723537	fwd
chr4	62260045	62264956	df55aa91-5684-4698-9576-ddbe382c0fa8	62251198	62264972	fwd
chr4	66979013	66988543	2eeac759-149d-430d-a12b-e3847a6c5f06	66977758	67004704	rev
chr4	69051254	69052466	6e2e7ffb-2aeb-45cb-85bb-a1efdaff625a	69041104	69052471	rev
chr4	69865695	69872926	e5ade9d7-02dc-4fc4-a66d-bcdcfc5d21f9	69865475	69902855	fwd
chr4	69882005	69902307	e5ade9d7-02dc-4fc4-a66d-bcdcfc5d21f9	69865475	69902855	fwd
chr4	72195312	72197144	a075526a-2923-4853-a5ae-a2fec59343e4	72189221	72197149	rev
chr4	72915711	72922956	f4bb2745-d2c9-4b8b-866f-89a11d27536e	72902567	72922961	rev
chr4	75944335	75945945	080e9b20-9f8a-49a1-a0aa-18fc1e7fcfcb	75939782	75956377	rev
chr4	77790093	77794025	0d578048-beda-495d-8503-f02331848b62	77790088	77801150	rev
chr4	78718265	78726207	dab8c191-e2b1-4042-b30f-7f920db0e04f	78712641	78727243	fwd
chr4	78795237	78802527	a22bb4ed-7d77-4c75-bd66-c5211fa6a5a3	78775347	78803093	rev
chr4	80589952	80592654	a53edadc-1780-4cf2-bb89-00656e73a30e	80573933	80592660	rev
chr4	85740209	85743307	7f5f710c-f186-41d8-8230-5617803ac5c8	85740205	85767674	fwd
chr4	86370634	86375341	dd94b71c-4eca-40c5-9c84-a54f74ded1ec	86362162	86375352	fwd
chr4	88964525	88975417	e40a5ee4-380f-444b-8bd2-bf36b4d0cf0d	88957031	88976759	fwd
chr4	92154406	92173813	a287ff82-6287-40fc-afb9-e1deb2ce6786	92154401	92177951	fwd
chr4	92793170	92797048	a4301e05-32ca-4e8c-8746-1229638b5997	92793164	92829704	fwd
chr4	96546372	96554019	95c270bb-0d50-4520-90ac-918e260685e4	96540229	96554023	rev
chr4	96810738	96823507	563943d8-41ac-408b-87a8-a967cbfd35b4	96802651	96824095	rev
chr4	97183657	97187979	fd30144e-db1e-4502-ae9a-f9a46f95cfa7	97180895	97194740	rev
chr4	97582181	97598401	b23953d3-8bac-427a-8aee-f94e0adfae40	97575418	97617182	rev
chr4	101749759	101754534	3d7a344d-7018-402d-8588-3d9675715ab4	101748131	101756102	fwd
chr4	102329502	102335840	6f03aef2-54fa-4acc-a121-b21aec14a203	102324301	102335847	rev
chr4	102487541	102499419	bbdd1c28-0b1b-4762-8a03-77838bb7e332	102487086	102515664	fwd
chr4	106547380	106563831	2483b9ea-9535-4487-b905-b97745f9f65f	106541865	106564754	fwd
chr4	109671954	109674993	10925959-b4d4-488d-9850-8b8616e4c820	109656780	109687527	rev
chr4	109920971	109924377	a58a682f-a1d7-4c42-9757-5fe3aa2d8102	109920955	109930795	rev
chr4	110150716	110162652	6943e345-dbc8-4d15-bf65-7443f129bcff	110137508	110162656	rev
chr4	112484060	112485783	06de921e-09af-48be-8daf-d6eadc5a255a	112476406	112485801	fwd
chr4	114397849	114403844	d1f63565-fe5a-4d82-9646-259b772549d0	114388075	114405235	rev
chr4	118829170	118839187	554d415a-ec3e-40ad-9280-86e43a9366e4	118829165	118847234	fwd
chr4	121904326	121912256	5e4bb776-aff9-49db-b2ed-5467bc992141	121889963	121912261	fwd
chr4	123422281	123428040	587ab17e-ac0d-49cd-81c6-3dd806433e86	123406959	123428044	rev
chr4	126107333	126111010	48191724-7c7a-4f55-b591-d82cd1ae3dcd	126107309	126129484	rev
chr4	127860122	127863313	19156a6a-edc8-4db8-800c-04a910d3ba84	127860116	127869549	rev
chr4	140037961	140040320	f1c7f227-6602-4656-8061-f293c85257e6	140034546	140040332	fwd
chr4	140221814	140228901	207a6d2a-5865-4205-973a-a95bb8c62fcd	140214072	140228917	fwd
chr4	141103823	141106857	77a2d4e5-0630-4705-9257-822b5d664560	141068693	141106864	fwd
chr4	141942932	141945105	ac0a9c59-b5af-4187-b90d-66b6f47cc2c3	141936891	141958690	rev
chr4	145398141	145400352	bc75ef09-d540-42b6-babf-770b3dcda150	145384305	145400358	fwd
chr4	146466859	146473948	c1bbc869-449e-40fb-a0c4-4f10f67e0039	146457636	146473954	fwd
chr4	146480345	146484515	29972594-79a4-4796-8e0c-3c48edadf4a4	146463368	146484520	rev
chr4	148053432	148059922	2a381b20-61aa-42d3-b9bf-0f091b5f0b0c	148046792	148059928	rev
chr4	148024990	148033142	bc7418d9-97a0-4c86-a1a6-0f4a7bb0483e	148017835	148035156	fwd
chr4	150715305	150716788	4a5c76d4-cca9-4890-be96-08bdc7160598	150715186	150733861	fwd
chr4	151873479	151874800	4c055210-4445-401d-968f-0e1937699550	151872997	151881760	rev
chr4	154840541	154850007	2c8aad6d-e6dc-4335-a25b-57b1e60f612f	154831798	154850254	rev
chr4	156435374	156436639	0169eff9-394f-4750-b1bf-7ebd87ceb81f	156435369	156445648	rev
chr4	156756530	156764047	2265e983-9ab3-4c36-b224-fcee0d6015f7	156750541	156764051	rev
chr4	157779006	157788358	52bd06d4-ddb8-4083-b1dd-d08a9cc0cf64	157778999	157796972	rev
chr4	158490234	158507869	4d0d7249-0688-4aac-8bc3-95e8c2bad55b	158471614	158514094	rev
chr4	159329559	159330681	85e68b69-b432-408e-86fe-ad2b8991ff09	159329552	159338897	rev
chr4	159568043	159572015	9ae6ccda-6259-45a9-b769-708d5178304d	159555922	159572671	fwd
chr4	159740931	159744156	16b6d400-ab7e-4192-bcc8-b3f931fc8080	159730858	159744170	fwd
chr4	160372560	160375961	8a980ab5-ffba-4025-ab62-b224e446d688	160362369	160375973	rev
chr4	161516028	161522144	52273cad-906c-4d98-947f-eed355842763	161516024	161526539	fwd
chr4	163290661	163297766	a649b74f-a1a9-4bf7-b1b2-fdb8d90b74dd	163289693	163300236	rev
chr4	166189640	166195437	2c859f38-8d43-481f-b5bd-890381bb1eb8	166187833	166198396	fwd
chr4	166418111	166419121	e1351efa-5d98-4fae-9352-6004e4fbf490	166396128	166419431	rev
chr4	167976406	167977755	75672e10-86ad-40e8-ae87-098ea5e66157	167957877	167995697	fwd
chr4	170092393	170095884	22a3caa7-f6d1-4154-9852-b35641bf9749	170070157	170095891	fwd
chr4	176662870	176672464	a25c5e56-ae18-40a1-891d-67c939d73627	176646495	176672473	fwd
chr4	177063346	177067999	3dccb64f-92a3-4b0a-a6ab-f68e1aea15ca	177063341	177073119	rev
chr4	177285019	177305492	fc77108e-3cb8-4acc-90a8-1ccc5a498096	177282384	177307408	fwd
chr4	177894758	177897242	52520da9-4a47-4d65-b177-603026d28e7b	177863179	177898018	rev
chr4	178234075	178235363	a535e148-8394-4870-b00c-6f30cb5636c6	178234067	178243815	rev
chr4	178239812	178243811	a535e148-8394-4870-b00c-6f30cb5636c6	178234067	178243815	rev
chr4	179088552	179093634	23430331-cffa-40c7-9f6d-c99774d37d02	179088528	179099005	rev
chr4	181844462	181849112	9c46cc78-ebc1-4875-bd64-9ea9b8f50ac9	181835086	181849400	fwd
chr4	182039374	182043323	72085a94-ed4f-4c2c-9353-24a059265b41	182029618	182044092	fwd
chr4	183535587	183538433	5b96af25-5ced-4ad8-84af-3524fffd23e3	183528128	183548987	fwd
chr4	185130004	185137934	f5287d78-6b40-4073-87af-1d088f58a22b	185123557	185137942	fwd
chr4	185706849	185714733	32f1ad7a-11d4-4943-9a0a-9b27fcd3887f	185706845	185722334	fwd
chr4	186738744	186740321	e6d6c222-fcba-4561-9ff3-af1126c23daf	186738720	186790443	rev
chr4	187236294	187242906	ef1ef889-3062-4258-a3fd-67a5baadd8ee	187227081	187265364	rev
chr4	187433293	187450445	74372f43-c630-4713-9e51-0d6d7c9c21d8	187421087	187452645	fwd
chr4	187504467	187512704	09017d81-af66-4b9d-a2d6-c8ef03c4dd14	187492346	187516230	fwd
chr5	2275180	2281010	8332b278-194a-4c76-82f8-fe62195e21cf	2265415	2281026	rev
chr5	2801047	2813563	7daec24e-d862-4120-b2dc-b1de51515dc2	2798381	2813843	fwd
chr5	5166330	5170461	ca932184-e6c8-469b-b788-f4a3104e5cef	5166313	5179467	fwd
chr5	5196624	5200894	3211365c-3111-4dd4-ba26-e22f1c683246	5196617	5208497	rev
chr5	5468473	5477773	ba63f6c0-51b0-45fc-b9a4-7dcb2dc39524	5468468	5483439	rev
chr5	6621337	6622407	497ee9b3-db58-4d36-895f-89544591d64a	6621329	6637607	fwd
chr5	9211766	9219583	cbc28c9c-2a98-4212-ab27-72b0b26c9c72	9211748	9243015	fwd
chr5	9331575	9337247	a8509401-8db1-4d13-83b7-3cd9a1a942ec	9331571	9346149	fwd
chr5	9521759	9528664	6478328c-dc1f-47aa-b77b-0316d772b997	9521742	9542972	rev
chr5	9825043	9834728	4de2f1bb-5556-44ba-a47f-a1858a2298b3	9824239	9850140	fwd
chr5	10079968	10081933	47b23c51-ade1-4f4d-a4a6-685c3ca22510	10079953	10095990	fwd
